42.0 APEX_CODE,FINEST;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,INFO;SYSTEM,FINEST;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,INFO;WORKFLOW,ERROR
05:03:07.0 (6146253)|USER_DEBUG|[154]|DEBUG|iVBORw0KGgoAAAANSUhEUgAAAVQAAACICAYAAAC4GRNVAAAXy0lEQVR4Xu2dW+h+WVnHv6Z4PqaFqKAyEkLJaFZE4BEEQdQGCkIILcQbL1QYIRSZkrowsVEQS7xQL0QYFPVCEG8s8kbRJpFKJDUPjVOYhzEPmTrx6bee+a9Zs9/97r3ffVhr7++Cl/d32HsdvuvZ3/2s53nWs+4lly0ReLgkPo+T9EhJT0i/x9/5/m72oa/8/m/p+3vpO/7O/1yMgBHYCIF7bdTu3puFCJ8l6amJIPmmQJiUIMw1cMgJ+G8TGX9O0j+u0bjbMAJHQsCEOt9sQ5avkvTsRKRTa0brDA00rwMSpo2HTa244z4I9sOS/s4EOyOqruqwCJhQL5t6SO4Fkm7sIdGvJoKkpSDKWMbH7/nfh/YotNyHSvrFTPvNteAwIfD9+AEVQ7B80F4hWZsQBoDmS4xAIGBCnSYLaKEvlfSy4na0yyClIKZpLSxzF8SK+YEPY8As0VfQXvm8d5nuuFYjsC8ETKjD5xON8MWS/jTTBuPu90u6JZHP8BrruBJyfZGk5yai7TIpoLH+kc0CdUyYe1EvAibU83ODVneTpN9NzqS4g6U85IoGt6elcWiwjJcXSBTGeEPSwM+j5iuMwAERMKGennSI9OZEpPlVLH/fcxBiAQPGmpsGIFVeIi5GwAgUCJhQ7ykSLO3RSF+d/Qvb6FvTZ0/a6NAHAk0cTKK8JmEx9H5fZwQOgYAJ9e7TjKPm3ZmNlGV9EOkhBKJnkDjgwCaKNdWjS4THfw8ETKhXkHRppX92YI301KOCZvpXJlUziRHoRsCEekWmH0phRKDELiIcMsSGutwTgXz5j/njOfb+W0yMwBUCRydUlviQKaR6dDvpmGcCMwi7wii8eJ62s0iHMVj4WiNwFwJHJlScTjhagkzRSgnGdxmGAFiF9/9thRNvWA2+ygjsDIGjEiphPxFjSRhUueNpZ9O8yHAIqSLgPzYCPNFmkkVwdqUNIXA0QoUEbpXE/vdfSLt/iLN0mYYAWj6xuhRrqdMw9F07QuBIhMqSHnsp5Q5J11ujuliSMZdgQ0VLxUH1iItrdAVGoGEEjkCoPPRoUbGs9xJ/XoFFwydRDAWPv+3Q8+Lr2hpCYO+EyhIfrZT96XjxWaJ6iT+vgOaaP7G7hFW5GIFDIrBnQs0fdHY88buz1C8j5nemasmhSiiaixE4JAJ7JNRyif+RtNw/4h78tYQ6D6Hao0ythaPbaRyBvQl/vsRnarwEXUdA891T3uO/DuZupUIE9kSo+a4nL/HXFbbcvPIGSX++bvNuzQjUgcBeCDWPh8SOh0ffe/HXlbGwo3pVsC7ubq0iBPZAqHnYDsHlLD9tL11fyHD4EdtrQl0fe7dYCQKtE2ruDHHS422FihUBJ6ty9pRD07adC7e+EQKtEiqefJIdY7tzfOlGwpM1S5wvW3op7JbyCmH7OXEPNkCgRUItydRZojYQnKLJSDbj/fzbz4V7sCECLRJqninKWx03FJ7UNNEVn0grBTRVOwO3nxP3YCMEWiPUcECxzOdB9s6njQQna5blPclRbMPefi7yHvB8kK+Wb1YOPql2hflpiVAjSzxk6mX+CsIxoAnm4X2SvizpKQOu9yXLIcDqgBy/EGi5/ZfdgsyVy8IItEKoceKmyXRhgRhZfXj2OQLFq4WR4F14ObsCg0C7yJJnhSgY5oWVnU0xFwI+5PYWCBVhwaOPM8o20yGzus41sTvK6RDXwZtWIFFSJXZpoRwuGQTKtwl0vXm5q6XaCZVlDA4Pk+kGwnGmydBOffTJsnOD7HMg4ksk/UrWVBAo5Gn76LJzMLj2mgkVQfpKIlMHiw+e0lUuDBOMw6SWgRtnEisAPmillP+QdHsiTy/hl8H94lprJlRvZbx4ehergLnhQeel5zIPAthDg0QDV+ygRFFAoCbReXBetJZaCZUlzG9JusXHEy86/1Mqj0Q03rM/Bb1r90CaQaLYRPOXE9nSIFCeAzv7LsN51btrJNTIrelQj1VFYVBjaKXYtJGbWIoOutEX3YVAlybKPyFR7KEQqc/lalRgaiPU8BwjXH5g6xIqNCjO5yJEypsqxs0NeOGdR75LMwlREmiidiyNw7TKq2si1HBC0Sc/sPWJS+xSs4Nw2NygEOCdzx1LcSerryBRJ5IZhmcTV9VEqLHU38JzHDtLvNS6p9hCDMQBo5n61Nj+xzrsouBEyF9eWHWx2w8idYxoE/Q4vpM1EWrsCV87/dvTJX0mQfcbkj47Hsbd3sGL5qZEpoRKeVnaPdVoobGkz6/ASw9mEKmdS7t9TK4NrBZCjXyaBCuXb/alpyGyJdGOd2JdQ5sVA0TBi85HynRr7izpwaa0i3IMT4Q6LS2/rr8iBGoh1AjF2WobI1oqxdrplTMwlqVoVRCryxUCECcvGYi0a0nveNGDS0othBo5Th3buK1AxosNpwnLVNuUr+YDEn25pBcU0+Ml/bbyWl3rtRDqHZIe4pyam8kH2tbNKboCLz4vuKN7n8EETRSTUBnCxwsnAu83mzQ3XB8CNRAqwsqefcozJH2yPph23aOIrvDx29eyOWEXLUkU+/6bJX3UL5tdPw8XDa4GQo1gfgbizEUXTeeomyENPPhEVbDUP7JWespLT6hTeOkd6jRKvI55cQ2EGhoS9ign21heDlnCsrxnSYsTEPyPSBYReN/lpQcXbwFdXhZ310INhBpHm2CzQ1tyWQYBiDR27rB8RSs9otMpvPTlMSER6nRkTX0ZyTtQrTUQamiowO6jNOYXvgjO55slLHijfR2psPIh8J6XSG4bDS/9UbX0I8nAKmOtgVAjWTED/rykZ9rof/HcB4GALUt7iDTspBdX3lAFaKO/n7Ld592OF4u10YYms4Wu1kCo4PQjSfdPgGEC4Ehil/EIRKgPRErBFgiemFMeL+lJkr4o6e/HV93MHXHuUpennjwRaOfeBtrMdLbV0VoIlXCUGzPofMb7cDmK0y9jOYuD6VZJP5P0qI4jhal5j9EUEGjkGi210XdK+muvfIYLla+chkAthMoSleUXZ+lEQZNg59QRPdCnZhOcIFC0TQjkKZKuk/RzST+VdN+BYrCXnAWnbKPAENmdkKOjb1IYKBa+7FIEaiFUxsFyFa/zw4pBfVvSxyR9XBLe6aMs18Dj+kSgsVvnVNLt2yT9b3r58AKCaH9V0v0KLHHCQDBosy2XvpAnxug0gy3PbsN9r4lQgRHi4IFHA+srEe4DeeTaBz+jtfw43fyFREhxHf/jmlJjAYf4e/xvSa0miJFx0ifIs/zuGj+a6A8l/ZOkD6S0g4yND3USqB/203LZiy21dW0txtiV+f6oEQwN08/+ul4boYIwDw0aBsRQaqtbzkBuegjyjY0IQb7lxgT+HqeDBtkP2byAlvV1Sd9MRPubkv5GErbAUkOnviDSsu5vSfqL5JjaErtL285jaMu6WLXEy+LSdny/EbgIgRoJNR8QGX6en7zTLH9bLrEsZwxBzqE5Q7YQJd8PlPS89FJ5kyS07FPhPRAN2fS7TAEEqhNf2Wrwfl/2ezBkfJEB/5xcoNHyciapyZIrj3P98P93jkDthFrCD4HEDpd8p0tojEFUEYJ1e9LwSu2QhzXX5krNLieoUgvNCZGfy7b5PSfK+L1PlGiPhx4vdWxugAyDZMt76RNEyj1laT3mNHDoMl0wVkgxsBnyeOZxztxH6JRJdQhyvmY0Aq0R6ugBVn4DUQ2YN3g5hMPo3Fnsp7TSuB/SaI0wIn62yzbKFMbY0EjHRn3khEpd1EH0SGsYVS7K7h4ImFDXl4OIG4X40DTDBnhu1w7Xvk7Sazu63GLqvb6Qpxjif6X45HPY9M0i7UCqJISJQn03rD/1bnHvCJhQ15nhsAfGVlB+H5OkOM8QlfcYMoaYWzo8r9zN1TUDS4wrTiOI9rAtQ6rWVNd5Bg7Rigl12Wkul7IsXcMjPWTpmmfSz3v6HUlvbMx7z1iIRuiy+8aynhfDkmnzSlLFRs0mB5Pqss/BYWo3oc4/1eVWUFoYo41Gj1iidgXgsy23pXjSvpAnxoo2GofbrUFsJtX5Zd41JgRMqPOIQpBoLOmpFW/7lFMwSTOHFtt1NHFLxzn3EelPJH1Q0l9utPMtTxnJXLFaQFMdsmqYR2Jcyy4RMKFOn9ZTJBrL1rFbZAmZgkjLmNLWwqBOJXAOTT3wmY78PHdGYvOoDe04DiicpwXXcjgETKjjphw7YGQ0inPZ49yhqWnhqIeY0vKc97C3Rvq9cT3d5uoyRCm3jdaYxLnUVOmvY1W3kZ1dtGpCPT+NfSSKtjV1JxKaKHbSLicNNldsfa0tQXNCbSXbUxepMq/Eqo5dZZyXJl+xawRMqN3TC4liy4TsYgmO8wTynKqJRkux977L4dT6WU+MDdsp3y0ds1Iu/5mr/5b0h42FpO2arFoYnAn1apYgAHIFoGFFqjz+TsA82gqfS7VF2uCQPIi0dDgtEXfZgvzV1MfS+0/fsKuyVRUt1sUInEXgyISKFsrWzydL+u1kw4xD29BE+VxKojEBEGnsjMonJZbFaEgu2yPAC/Vdku5TdIUXKg6rNcK6tkfBPZiMwJEINQgUDZSfYyn/qSyj09w7jvr23UOiLTmcJgtZYzdCqrz8ypy8vFzZWWW7amMTumZ390yoOYGGXS/HNtK/oYnOrXmccji16LlfUx5raQvZwQZcpoxETmJjRS19dT8qQmBPhAqJsYSHPE9lLbo0xGnI1LG9srSTmkiHIFfXNV3nnEUPfYhkXXNVTW9aJtQgULSJ3BvfBS7aaOxaWgr8U/Gk4dSYWwteahyu9+4IdIVVcQUrG3ZXuRiBuxBoiVBzDRTyKgPhy2mduvVziniglZae4FZjSaeMf+/3dG1YYMy2q+595keOr2ZCDRso33koU98Qw0u/ZMaivH1Inl1O+ekBaMMs+e28GCmMlV9+6lReuo2zam6HZuVwuHtdCNREqOecSH0ziDa49h5xzAzsdIpoAYdA7f8Ziw0LbD8ui5NW73/+z45wK0KNQPo4IyqOUT7b4eyCINFLsrmPaS+/tlzi2046Fck278MEQMhbeSovdnK01anbkdtEw71e3YY61v7ZNUVogAhq7FzaYhrLw/Fa3yq6BYZ7aRNZgFTZopwXSBWTE5EALgdDYCkNNQj0T1KA9AMm4Io9NHYszbH1c0IX7nYLY/pEtsR36MyliO7jflZXECshe3n5vqRn2pa+j0keOoo5CDWW7+F5H+pAKvsYGijOHIi0JqcO9lKcT3GoHr/PtS116Fz5uroRQO6J9CiJFW2VzFWWl7rnb5beDSFUiBJbEWSClsZ32Dyn2D6j45G9KcizVoHDY4/NlHFbK51F7HZdCcSKvOSRHwwYLRZbe61yvutJWWtwQahoXGyzy8kyyHOOvpAK7bOZ5rnEds85+lnWwUPwQkn3TpsHatKalxiv65wPga7tq5ApMvXeBbY7z9dz1zQZAQj1VNDylErROjHKQzwID998WtwlFDtk0Cq6cpdOwcf3HA+BrmQrPBuYApCtFp+N483iwBH3ESo2TSY7PghB/Ez1oa3xt/jfwGarvwzt/NaUD/XUscfVD8IdrAoBXsq8pPNQK56dMAWYWKuarmmdgVDzLOsQo2PornIDfMg7YKYJle86iQDPWtjky4vsvNqB4AxxSu1gmKOHEITq5f5o6HzDAASCWCHXcnNAHLODndWlMQRMqN0ThkOBJT/Fnv3GhLqx7mJjhVjL3Ku2szY2kXTXhHp60v5T0i+lf7Mc4wgMFyOwFAK8xCFXPqXWivyhsdoctxT6M9VrQj0N5CskvTP7d4S8kEPAsYQzCaCr6UQAUsXsVCZhwRHMJgFntqpUcEyo/RPTdRJm3AGp8rlN0rck/YMkwsYcq1qpsDfYLaJNIFbkMM64+mk64trRARVOqAn1/KScOl+o786Iw41YXL4JQ7Nmex5vX9GNAOSK5nqjpAdllyBrkCsrJ4debSw9JtThExBHrcSBf6UTYWhNodnGBog8jjc2Rgyty9cdE4HQWsu8AZGJzeS6kVyYUC8H/hmSrkt5DiIxDGExpWNhTEu5hhsE/BVJX7MWMgbG3V+LnLFZAIItj70OcuUECa+MVhIFE+pyQLNEiwxckSOBv5WCP6UHkQshtNsgXVIe7m3X2hR8jngPpBqf8mXOCzoiBWwWWFA6TKgLgnum6jxTF0QbR6l0fU8h4dy0kG8bjp9t091u7pduOY5SP6W5smHFIVgLzIIJdQFQF6oSLTdSKOZpFONnvqeaGSKBTW7PzX82+S40qStUG/GtObliBijTC67Qlf03YULd3xyH5psTbZ7L9hLiBa0g39CA49ukW78sheaKfdUa6gLzZUJdANQGqgxtt0vrDfJlGEHKYzTfcKjlaRyJXrBjpAHBcBcvQ8CEehl+R7o713LLn9GKg4BP2Xsj9WPkyOU7zg07Eo4e644RMKHueHI3HFpENdCF3AQRkQ9lTtAwG0Cy+dZee6Q3nEQ3PR4BE+p4zHzHPAhEZEPpYOP30GbvTPkUbk8OuTAnzNMD12IEZkbAhDozoK5uFgTCtot2C7nGtsuoHKKNbb04w0y0s8DuSi5FwIR6KYK+f20EwmwQZgU812wDhnjjBF3CguzFXntm3J7zoVoGdoFAkGvkW4ijz723fRfT284grKG2M1fu6TgEyoD22H7pfLbjcPTVIxAwoY4Ay5c2i0BOrkQYYA4gA74TNTc7pXV23IRa57y4V8shQE5R7K4vTXZXSJW97U4Mvhzmh6nZhHqYqfZACwSwu7K/HYIlr2iYAjg+HKeWixEYjYAJdTRkvmGHCGAS+ANJz08RA3GUsxM173CylxySCXVJdF13awhEtABJm9Fa43gR7K0uRuAsAibUsxD5goMigDmAs5rITcBJo5CsixHoRcCEagExAqcRYBMBWiqRAa+U9A6DZQT6EDChWj6MQD8Cb5T0hnTJI3yml8XFhGoZMALTEcBhdWu6/QbHrk4H8gh3WkM9wix7jFMRYMn/7uy4kKc5XnUqlMe4z4R6jHn2KMchgFb6ekm/l93mc5jGYXjIq02oh5x2D7oHAbz7N2en0HIpZMoGAB/jYtHpRcCEagExAlcIEIPK8h5Czcu/SPodO6MsJkMQMKEOQcnX7BkBiPQmSa/uGCQ7pYg/9T7/PUvAjGMzoc4IpqtqCoE+ImUgr5H0HmumTc3p5p01oW4+Be7AyghApG+R9Mcn2sVeirZqrXTlidlDcybUPcyix9CHAAT64hT6hPc+jrwu74FI2WrqHKmWp8kImFAnQ+cbG0Dg5ZLedaafJD7BTmoPfgMTWnsXTai1z5D7dwkCn5f0ax0VfC/ZRyFSDvdzuYYAGjxOOnAhKYxfNCOkw4Q6Aixf2hwCH5f0vKzX/yrp7SlDf3ODWanDOOI4zYBCXli22/qlMxB8E+pAoHxZkwgQjE9saVl+Lul2SV9MpAFh4IT6qjWy/3fIsbEhChoqmryTbQ94BEyoA0DyJU0jkGtcQwcCifAJoo1v7sdcsPcIAJxzryrA+qGkW5LTDgeetdYOaTKhDn3EfF3LCKCpomWRLHrOkhNt/nMQLuTLsrnFMgQzxsaLh+/PHeBFc3YeTahnIfIFO0KA005fJ+nXJT1ypXH9RNJ9s7ZCsyOcK7Tgrq6M1QCpL0r+c189Xf+7TdJjUkU/kHSdpEenrblDIPuxpDslPSBpsXlfhtzfhwX95QNu1Bv958XFy/Kjkh6cEoJD8CQGpwTW/Bx1wH28+Mbi3DsGE+rUKfZ9e0AAgiVFX5wlxc94ueNBnGOMJaHOUefUOiCekkBKL/6/S3psaoBrg7j4vk/C5iGS7ifp/meI9g5J35D0JUn/LAmy7Stle/m1+f+CJPOXE/3DJv7LaQ7jev7Oh7ntm9cg13ylEaYfbOuUsxEPJtSpoun79o4AxJo/jKc0rdCYQvvJtaD8IeSBzgu/x0NfYpmTWHnNOY0qHvrQxNaYJ7B6TjrYkJfUKeKCtOgf35gJIPg+LZ2+xwsvxhU4ghGa8KnSN19o3U9OWvST0ovhcUm7RcPlc6r8j6SfpZcDL4wvSOIlRF8+bUJdQ9zchhE4FgIQLDZYyPX6gUOPF0C8xAbeVtdlJtS65sO9MQJ7QwCNEmKNbb8cz73b8n+gz6Mo9tfR0wAAAABJRU5ErkJggg==
05:03:07.0 (6298879)|SYSTEM_METHOD_EXIT|[154]|System.debug(ANY)
05:03:07.0 (6307603)|STATEMENT_EXECUTE|[156]
05:03:07.0 (6321487)|HEAP_ALLOCATE|[156]|Bytes:4
05:03:07.0 (6334974)|VARIABLE_SCOPE_BEGIN|[156]|serverResponse|Map<String,ANY>|true|false
05:03:07.0 (6356139)|VARIABLE_ASSIGNMENT|[156]|serverResponse|{}|0x7d20147b
05:03:07.0 (6362312)|STATEMENT_EXECUTE|[157]
05:03:07.0 (6364027)|STATEMENT_EXECUTE|[157]
05:03:07.0 (6365578)|STATEMENT_EXECUTE|[158]
05:03:07.0 (6399846)|HEAP_ALLOCATE|[158]|Bytes:8
05:03:07.0 (6431245)|DML_BEGIN|[158]|Op:Upsert|Type:S360_FA__Dummy_Object__c|Rows:1
05:03:07.0 (6478192)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:03:07.0 (98245918)|DML_END|[158]
05:03:07.0 (98277871)|STATEMENT_EXECUTE|[160]
05:03:07.0 (98327341)|VARIABLE_SCOPE_BEGIN|[160]|parentId|Id|false|false
05:03:07.0 (98658728)|VARIABLE_ASSIGNMENT|[160]|parentId|"a010a00000TTWuPAAX"
05:03:07.0 (98673288)|STATEMENT_EXECUTE|[162]
05:03:07.0 (98680835)|STATEMENT_EXECUTE|[200]
05:03:07.0 (98683436)|STATEMENT_EXECUTE|[201]
05:03:07.0 (98708794)|HEAP_ALLOCATE|[201]|Bytes:18
05:03:07.0 (98759343)|HEAP_ALLOCATE|[201]|Bytes:8
05:03:07.0 (98769404)|HEAP_ALLOCATE|[201]|Bytes:20
05:03:07.0 (98817701)|METHOD_ENTRY|[1]|01p0a000005i8EX|S360_Signature_Ctrl.S360_Signature_Ctrl()
05:03:07.0 (98827103)|STATEMENT_EXECUTE|[1]
05:03:07.0 (98834402)|STATEMENT_EXECUTE|[1]
05:03:07.0 (98842042)|METHOD_EXIT|[1]|S360_Signature_Ctrl
05:03:07.0 (98876761)|METHOD_ENTRY|[201]|01p0a000005i8EX|S360_FA.S360_Signature_Ctrl.upsertSignature(String, String)
05:03:07.0 (98919611)|VARIABLE_SCOPE_BEGIN|[54]|demoReportId|String|false|false
05:03:07.0 (98941384)|VARIABLE_ASSIGNMENT|[54]|demoReportId|"a010a00000TTWuPAAX"
05:03:07.0 (98950521)|VARIABLE_SCOPE_BEGIN|[54]|b64SignData|String|false|false
05:03:07.0 (98967059)|VARIABLE_ASSIGNMENT|[54]|b64SignData|"iVBORw0KGgoAAAANSUhE (8180 more) ..."
05:03:07.0 (98977152)|STATEMENT_EXECUTE|[54]
05:03:07.0 (98979914)|STATEMENT_EXECUTE|[55]
05:03:07.0 (98982012)|STATEMENT_EXECUTE|[55]
05:03:07.0 (98984166)|STATEMENT_EXECUTE|[56]
05:03:07.0 (98990898)|HEAP_ALLOCATE|[56]|Bytes:5
05:03:07.0 (99017538)|SYSTEM_METHOD_ENTRY|[56]|System.now()
05:03:07.0 (99049980)|HEAP_ALLOCATE|[56]|Bytes:56
05:03:07.0 (99061848)|SYSTEM_METHOD_EXIT|[56]|System.now()
05:03:07.0 (99108008)|SYSTEM_METHOD_ENTRY|[56]|String.valueOf(Datetime)
05:03:07.0 (99127042)|HEAP_ALLOCATE|[56]|Bytes:19
05:03:07.0 (99149074)|SYSTEM_METHOD_EXIT|[56]|String.valueOf(Datetime)
05:03:07.0 (99158224)|HEAP_ALLOCATE|[56]|Bytes:2
05:03:07.0 (99173596)|HEAP_ALLOCATE|[56]|Bytes:44
05:03:07.0 (99182430)|VARIABLE_SCOPE_BEGIN|[56]|fileName|String|false|false
05:03:07.0 (99202318)|VARIABLE_ASSIGNMENT|[56]|fileName|"Sig__2018-03-14 05:0 (24 more) ..."
05:03:07.0 (99209994)|STATEMENT_EXECUTE|[59]
05:03:07.0 (99215592)|HEAP_ALLOCATE|[59]|Bytes:81
05:03:07.0 (99235346)|HEAP_ALLOCATE|[59]|Bytes:4
05:03:07.0 (99248797)|HEAP_ALLOCATE|[59]|Bytes:7
05:03:07.0 (100202531)|SOQL_EXECUTE_BEGIN|[59]|Aggregations:0|SELECT ContentDocumentId FROM ContentDocumentLink WHERE LinkedEntityId = :tmpVar1
05:03:07.0 (122453001)|SOQL_EXECUTE_END|[59]|Rows:0
05:03:07.0 (122498702)|HEAP_ALLOCATE|[59]|Bytes:4
05:03:07.0 (122517835)|HEAP_ALLOCATE|[59]|Bytes:0
05:03:07.0 (122611437)|HEAP_ALLOCATE|[59]|Bytes:4
05:03:07.0 (122639588)|VARIABLE_SCOPE_BEGIN|[59]|lcdl|List<ContentDocumentLink>|true|false
05:03:07.0 (122679331)|VARIABLE_ASSIGNMENT|[59]|lcdl|[]|0x32d251ae
05:03:07.0 (122737830)|SYSTEM_METHOD_ENTRY|[60]|List<ContentDocumentLink>.size()
05:03:07.0 (122783701)|SYSTEM_METHOD_EXIT|[60]|List<ContentDocumentLink>.size()
05:03:07.0 (122801151)|STATEMENT_EXECUTE|[68]
05:03:07.0 (122805251)|STATEMENT_EXECUTE|[70]
05:03:07.0 (122856325)|HEAP_ALLOCATE|[70]|Bytes:4
05:03:07.0 (122999075)|VARIABLE_SCOPE_BEGIN|[70]|cvToInsert|ContentVersion|true|false
05:03:07.0 (123029932)|VARIABLE_ASSIGNMENT|[70]|cvToInsert|{}|0x42f325b3
05:03:07.0 (123041938)|STATEMENT_EXECUTE|[71]
05:03:07.0 (123103390)|HEAP_ALLOCATE|[71]|Bytes:15
05:03:07.0 (123127242)|SYSTEM_METHOD_ENTRY|[1]|EncodingUtil.EncodingUtil()
05:03:07.0 (123134385)|STATEMENT_EXECUTE|[1]
05:03:07.0 (123146892)|SYSTEM_METHOD_EXIT|[1]|EncodingUtil
05:03:07.0 (123168832)|METHOD_ENTRY|[71]||System.EncodingUtil.base64Decode(String)
05:03:07.0 (123533736)|METHOD_EXIT|[71]||System.EncodingUtil.base64Decode(String)
05:03:07.0 (124565352)|VARIABLE_ASSIGNMENT|[71]|this.VersionData|BLOB(6148 bytes)|0x42f325b3
05:03:07.0 (124582372)|STATEMENT_EXECUTE|[72]
05:03:07.0 (124636201)|VARIABLE_ASSIGNMENT|[72]|this.Title|"Sig__2018-03-14 05:0 (24 more) ..."|0x42f325b3
05:03:07.0 (124643008)|STATEMENT_EXECUTE|[73]
05:03:07.0 (124647647)|HEAP_ALLOCATE|[73]|Bytes:1
05:03:07.0 (124653993)|HEAP_ALLOCATE|[73]|Bytes:4
05:03:07.0 (124665793)|HEAP_ALLOCATE|[73]|Bytes:49
05:03:07.0 (124705513)|VARIABLE_ASSIGNMENT|[73]|this.PathOnClient|"/Sig__2018-03-14 05: (29 more) ..."|0x42f325b3
05:03:07.0 (124712362)|STATEMENT_EXECUTE|[74]
05:03:07.0 (124730189)|HEAP_ALLOCATE|[74]|Bytes:8
