42.0 APEX_CODE,FINEST;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,INFO;SYSTEM,FINEST;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,INFO;WORKFLOW,ERROR
05:24:35.0 (4074703)|VARIABLE_SCOPE_BEGIN|[150]|isSignatureEnabled|Boolean|false|false
05:24:35.0 (4083109)|VARIABLE_ASSIGNMENT|[150]|isSignatureEnabled|true
05:24:35.0 (4087224)|VARIABLE_SCOPE_BEGIN|[150]|signatureData|String|false|false
05:24:35.0 (4096054)|VARIABLE_ASSIGNMENT|[150]|signatureData|"iVBORw0KGgoAAAANSUhE (14264 more) ..."
05:24:35.0 (4104686)|STATEMENT_EXECUTE|[150]
05:24:35.0 (4106705)|STATEMENT_EXECUTE|[151]
05:24:35.0 (4134714)|SYSTEM_METHOD_ENTRY|[151]|System.debug(ANY)
05:24:35.0 (4235969)|USER_DEBUG|[151]|DEBUG|S360_FA__Dummy_Object__c:{S360_FA__Last_Name__c=test1, S360_FA__Date_Time__c=2018-03-15 16:00:00, S360_FA__User__c=0050a00000JQ9gKAAT, S360_FA__phone__c=1234567895, S360_FA__Hobby__c=test1, Id=a010a00000TTWuPAAX, S360_FA__First_Name__c=test1, S360_FA__email__c=lab@gmail.com}
05:24:35.0 (4251268)|SYSTEM_METHOD_EXIT|[151]|System.debug(ANY)
05:24:35.0 (4257833)|STATEMENT_EXECUTE|[152]
05:24:35.0 (4265152)|SYSTEM_METHOD_ENTRY|[152]|System.debug(ANY)
05:24:35.0 (4275665)|USER_DEBUG|[152]|DEBUG|null
05:24:35.0 (4281855)|SYSTEM_METHOD_EXIT|[152]|System.debug(ANY)
05:24:35.0 (4285407)|STATEMENT_EXECUTE|[153]
05:24:35.0 (4290845)|SYSTEM_METHOD_ENTRY|[153]|System.debug(ANY)
05:24:35.0 (4297587)|USER_DEBUG|[153]|DEBUG|true
05:24:35.0 (4302725)|SYSTEM_METHOD_EXIT|[153]|System.debug(ANY)
05:24:35.0 (4306677)|STATEMENT_EXECUTE|[154]
05:24:35.0 (4311782)|SYSTEM_METHOD_ENTRY|[154]|System.debug(ANY)
