42.0 APEX_CODE,FINEST;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,INFO;SYSTEM,FINEST;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,INFO;WORKFLOW,ERROR
05:24:59.0 (10719748)|SOQL_EXECUTE_BEGIN|[108]|Aggregations:0|SELECT Id, title, pathOnClient, versionData FROM ContentVersion WHERE (ContentDocumentId = :tmpVar1 AND IsLatest = TRUE) LIMIT 1
05:24:59.0 (35447124)|SOQL_EXECUTE_END|[108]|Rows:1
05:24:59.0 (35481054)|HEAP_ALLOCATE|[108]|Bytes:8
05:24:59.0 (35500435)|HEAP_ALLOCATE|[108]|Bytes:10924
05:24:59.0 (35577672)|HEAP_ALLOCATE|[108]|Bytes:8
05:24:59.0 (35597668)|VARIABLE_SCOPE_BEGIN|[108]|cv|List<ContentVersion>|true|false
05:24:59.0 (35832309)|VARIABLE_ASSIGNMENT|[108]|cv|"common.apex.runtime.impl.SObjectList@593092b1"|0x2cc938b0
05:24:59.0 (35891858)|SYSTEM_METHOD_ENTRY|[109]|List<ContentVersion>.size()
05:24:59.0 (35930099)|SYSTEM_METHOD_EXIT|[109]|List<ContentVersion>.size()
05:24:59.0 (35939329)|STATEMENT_EXECUTE|[109]
05:24:59.0 (35941782)|STATEMENT_EXECUTE|[110]
05:24:59.0 (35952634)|HEAP_ALLOCATE|[110]|Bytes:28
05:24:59.0 (36057700)|HEAP_ALLOCATE|[110]|Bytes:15
05:24:59.0 (36074937)|SYSTEM_METHOD_ENTRY|[1]|EncodingUtil.EncodingUtil()
05:24:59.0 (36078615)|STATEMENT_EXECUTE|[1]
05:24:59.0 (36088355)|SYSTEM_METHOD_EXIT|[1]|EncodingUtil
05:24:59.0 (36103383)|METHOD_ENTRY|[110]||System.EncodingUtil.base64Encode(Blob)
05:24:59.0 (36378268)|METHOD_EXIT|[110]||System.EncodingUtil.base64Encode(Blob)
05:24:59.0 (36391696)|SYSTEM_MODE_EXIT|false
05:24:59.0 (36430132)|CODE_UNIT_FINISHED|S360_Signature_Ctrl.getSignature
05:24:59.0 (36717994)|CODE_UNIT_FINISHED|Aura
05:24:59.0 (37809885)|EXECUTION_FINISHED
